id_pagto;num_pedido;valor_pago;metodo;dt_pagto
713374;51545;3288.71;boleto;2025-12-14
703603;102603;3284.49;Boleto;2025-06-09
708393;65599;2136.24;pix;2025-09-18
700329;57726;3234.05;boleto;2026-03-08
706498;60175;794.90;Boleto;06/04/2025
717154;50795;414.30;cartao;2026-01-07
706229;105229;426.74;cartao;2025-09-09
715716;67612;576.57;cartao;2025-07-20
717346;66547;3354.43;pix;19/05/2025
717747;61606;746.84;cartão;2026-06-04
705613;65806;1990.00;boleto;23/01/2025
705454;61845;2229.82;pix;2024-10-20
712751;53119;2935.62;PIX;2025-10-20
707233;51949;2615.53;Boleto;2024-02-04
711415;68453;902.78;cartao;2024-02-03
717635;59802;2191.16;cartão;2024-10-08
716477;64685;-2586.89;cartao;24/01/2025
714300;56809;2524.08;boleto;22/02/2026
712548;59494;267.30;cartão;2025-03-10
711078;62693;133.47;pix;19/06/2025
715637;61791;1139.30;PIX;2024-11-02
705763;60255;2001.87;Boleto;06/05/2024
713020;57449;1387.11;cartão;2024-12-08
700889;69032;637.68;Boleto;28/10/2024
717576;67905;719.23;boleto;14/01/2024
711705;52505;2298.68;PIX;2026-06-10
709548;67645;2670.84;pix;2025-09-28
717728;59867;1345.87;Boleto;19/02/2025
701107;60644;1137.34;PIX;2024-01-07
713054;60157;2340.00;PIX;2024-02-20
708842;60278;1007.41;pix;24/07/2025
702341;62402;1728.69;pix;2025-12-14
701430;53495;3129.11;boleto;13/02/2025
711172;57146;1651.39;PIX;2025-04-20
804121;69687;1066.76;PIX;2026-04-10
710626;57129;2619.72;pix;05/06/2026
705709;60341;1138.31;pix;2025-02-24
709113;61895;205.52;PIX;24/08/2025
704162;55929;1524.41;cartão;2025-09-22
708465;68323;2523.68;pix;18/04/2024
711107;53145;43.92;Boleto;15/01/2024
714716;69046;3276.36;boleto;2024-08-04
716140;67370;1591.95;cartão;2026-05-06
712629;62025;1895.17;cartão;2026-02-13
710636;56140;2047.99;Boleto;04/03/2024
703469;63102;3377.49;boleto;2026-05-13
709550;61817;184.01;PIX;2026-02-05
715174;57595;2321.71;PIX;11/02/2025
701323;68881;1046.48;Boleto;07/06/2025
706013;63915;3337.87;PIX;2024-02-23
712258;53926;1498.31;cartao;03/03/2025
710677;53188;296.51;cartao;16/04/2025
704134;51442;2220.81;PIX;03/02/2024
704486;54351;3132.34;boleto;14/10/2025
713327;55086;1204.29;PIX;2025-01-04
701256;54793;2682.46;pix;2026-06-17
709244;52410;1358.76;boleto;2025-04-29
700949;67746;160.81;cartao;2025-05-22
702714;61632;1196.61;pix;2025-10-24
713116;53034;1727.95;cartao;2025-02-18
711068;58458;598.59;cartão;2025-03-31
705656;66878;235.23;PIX;20/04/2024
716993;63933;1481.45;cartao;29/05/2025
712470;66578;337.41;Boleto;2026-04-06
708216;57331;496.05;Boleto;2024-05-02
705426;50239;2866.85;pix;2026-04-11
701787;69292;964.99;PIX;2025-08-23
701785;51957;3014.74;PIX;2024-10-26
709152;59090;655.00;cartao;10/06/2025
703804;69571;3209.84;boleto;2024-09-17
716734;65207;166.58;cartao;16/10/2024
707910;67659;49.13;cartao;21/02/2024
702173;54373;2808.85;PIX;30/04/2026
710223;60321;1087.64;boleto;2025-11-12
712335;58913;264.12;PIX;15/10/2025
701303;69285;1193.16;boleto;2026-01-26
706753;66264;3258.14;pix;22/03/2024
704301;56888;981.70;boleto;10/10/2024
702887;65548;2751.14;pix;2025-06-01
713199;62093;922.83;cartao;2024-02-03
714568;113568;347.15;cartao;2025-04-27
708864;53338;2521.19;PIX;2025-01-10
712754;60943;2911.12;Boleto;07/01/2026
701816;67217;936.77;pix;2025-12-24
703756;60348;2771.29;boleto;09/02/2026
706030;63075;3249.71;boleto;07/08/2025
701575;56452;3409.72;Boleto;2025-07-31
704237;63559;3421.85;pix;2024-09-06
712128;68365;956.34;Boleto;04/10/2025
701829;54708;3360.44;cartao;2026-06-03
715729;52813;2535.14;cartao;22/01/2025
705407;51208;1360.44;cartão;14/11/2025
704485;61896;3391.77;boleto;10/08/2025
707836;54387;3416.20;boleto;21/01/2026
706200;69583;1980.83;cartao;2026-03-16
709355;65918;607.41;cartao;2025-09-30
704924;53437;1543.99;cartao;12/05/2026
702125;65149;1885.63;cartão;2024-11-25
703009;56297;3316.07;cartão;12/08/2024
704633;59247;1665.45;pix;2026-04-08
715827;51068;1530.44;cartao;17/02/2024
709384;61964;1810.06;PIX;30/05/2026
705906;57479;2110.57;cartão;31/12/2025
711884;56597;2666.00;PIX;2025-09-16
716225;52419;58.40;PIX;29/09/2024
700764;61537;2792.61;cartão;01/02/2026
712863;55601;2462.43;cartao;2025-05-29
707374;58671;1399.26;cartão;2025-07-07
715823;57402;2278.25;cartao;2025-08-08
716928;69669;3390.58;PIX;17/09/2025
710966;61593;2318.92;pix;23/12/2025
711054;61104;1458.83;boleto;2026-05-23
700262;64202;2195.36;boleto;2025-04-01
716946;61277;650.73;cartão;09/07/2024
702610;55337;711.38;cartao;2025-05-08
703307;64290;537.46;boleto;2024-09-25
704508;64149;2010.70;Boleto;2024-02-22
707232;69874;1438.50;Boleto;2025-06-05
706271;66383;1992.93;PIX;2025-01-20
701459;51600;3373.64;Boleto;2025-01-04
710187;54253;3121.25;pix;19/04/2025
703734;60816;1649.41;pix;14/10/2024
702384;62014;2860.29;PIX;2026-04-12
715810;68480;207.20;boleto;23/04/2026
708029;66608;1352.61;pix;31/05/2026
701745;58164;951.46;Boleto;16/02/2024
717531;50243;1085.23;PIX;18/01/2024
808348;63490;1434.24;boleto;21/10/2024
702688;67282;2573.43;pix;17/09/2025
711955;50040;2067.10;PIX;2024-11-07
708810;52770;2265.02;cartao;2025-02-19
709581;56838;3472.45;pix;2025-02-19
703719;62269;1884.32;cartão;2025-06-16
702037;64849;1767.08;Boleto;28/02/2026
704548;51195;2892.27;pix;2025-01-18
705957;53557;738.39;PIX;2025-06-26
717155;52817;2251.29;cartao;2024-07-25
713234;56868;817.55;pix;2026-04-16
700233;56093;1355.03;pix;2024-06-13
700950;53594;1758.46;cartao;2024-07-31
714452;56836;142.61;PIX;2026-03-07
709837;50605;1287.38;cartão;28/03/2026
702291;50324;1542.98;Boleto;2024-06-02
705667;67270;308.60;cartao;2025-01-07
710550;65680;3197.96;cartão;2025-12-02
717858;54305;106.14;Boleto;2025-08-24
700137;64448;761.82;Boleto;2024-03-28
712758;51871;3390.21;Boleto;09/01/2024
710543;51667;752.08;PIX;2024-08-19
702397;58231;974.37;Boleto;2025-09-28
702534;64123;1723.94;cartao;05/03/2024
717016;50923;2121.15;boleto;2025-02-02
712796;67634;63.60;PIX;2024-10-03
712333;68918;2157.01;cartão;02/02/2024
711007;51330;1994.03;PIX;02/04/2025
701908;69283;3306.46;pix;15/12/2025
716051;52289;2237.15;cartão;2025-08-19
714840;58597;2162.65;Boleto;13/01/2025
717806;62195;-1473.41;cartão;2024-04-12
809968;65871;365.21;PIX;2026-05-28
714395;64857;1297.48;cartão;07/11/2025
702301;50028;846.93;Boleto;2025-06-04
708647;65562;79.50;cartao;2025-08-23
715679;57169;1638.44;boleto;28/08/2025
717594;59643;2478.16;boleto;2024-09-09
707785;54745;1380.68;PIX;2025-01-22
705039;61245;-3411.28;cartao;2024-08-18
704074;56424;1154.94;cartão;01/07/2025
705948;68624;768.99;cartão;07/01/2025
706567;66412;1887.70;PIX;19/11/2025
712521;66379;3144.24;boleto;2025-05-30
710062;54880;1351.95;cartao;2026-01-22
709835;60433;302.62;boleto;16/04/2025
703319;55073;3385.35;cartao;2024-10-16
700613;65231;1021.29;cartão;30/11/2025
701132;57663;1604.00;boleto;2024-11-22
716588;69829;124.57;Boleto;2026-01-30
703906;59861;2466.24;boleto;23/02/2024
714208;50331;3043.72;Boleto;2024-05-18
701138;50671;2277.97;cartao;20/01/2026
710190;68605;1718.46;cartão;02/10/2025
717057;63508;1796.02;PIX;28/09/2025
709721;53346;2793.90;cartão;2025-11-10
702342;65322;3039.02;pix;2024-11-05
706173;66051;449.56;Boleto;26/02/2025
702354;57555;371.25;pix;2024-04-23
710747;66909;783.10;pix;18/03/2026
715968;67783;1761.47;PIX;29/06/2024
713498;53854;1489.10;boleto;2026-06-16
701183;60793;1557.19;boleto;2024-11-25
704299;67376;30.12;PIX;2025-11-19
708581;56530;1317.52;cartao;2025-11-04
714480;67276;2140.72;cartao;2025-04-03
703445;52667;291.84;boleto;2026-01-04
715452;50397;1610.52;pix;2025-07-31
812955;60647;3470.69;PIX;07/12/2025
815881;50978;3410.49;pix;2024-03-01
716773;69827;2517.19;PIX;2025-09-10
713684;55446;1958.29;cartão;2024-01-21
713855;66951;3402.09;cartao;06/12/2025
706737;57994;3126.77;pix;22/02/2025
713894;55959;3488.53;pix;30/08/2024
711669;51774;1794.09;PIX;22/06/2025
701799;69490;-1272.49;PIX;2026-06-18
717264;67512;1966.49;PIX;2025-09-05
705592;61580;1073.39;Boleto;2025-07-06
714740;63957;3023.21;Boleto;18/06/2026
701446;58601;478.76;cartao;11/04/2024
706443;61301;2821.24;Boleto;2024-01-07
701557;59065;1821.79;Boleto;28/10/2025
703080;53394;2753.26;cartao;2024-02-19
714627;66526;1702.50;cartão;07/11/2025
715612;63382;1820.41;boleto;2024-03-09
715572;67935;1027.72;PIX;28/03/2024
700701;61586;148.73;Boleto;12/06/2024
709733;56737;348.87;Boleto;2026-01-03
705123;69494;45.78;pix;10/05/2024
701967;57180;1519.95;cartao;05/01/2025
704093;69849;1581.50;cartao;18/11/2024
715352;64540;2251.81;cartão;10/07/2025
712448;50327;483.02;PIX;2025-11-13
714245;58893;2781.69;cartao;02/02/2025
700649;52833;984.54;pix;31/01/2024
717225;52003;1710.47;cartao;2024-01-31
717602;66172;2223.20;PIX;15/04/2025
712057;65037;1151.59;cartão;2024-02-21
707043;51251;2022.48;cartao;07/10/2024
716692;68649;432.23;Boleto;2025-09-10
711063;66022;394.71;Boleto;08/12/2024
814443;63020;2408.30;PIX;07/01/2026
714049;61730;602.00;pix;2026-02-17
709769;57586;2783.71;cartão;2024-12-29
713467;64023;925.15;pix;2024-08-18
716999;67295;2277.21;Boleto;16/06/2025
716992;50604;2011.78;cartão;2025-03-04
703650;55376;1313.73;cartão;2026-02-25
714533;53676;1450.00;cartão;02/10/2024
704295;69280;530.76;cartão;2025-11-14
717765;54885;2391.34;boleto;2024-04-30
709624;53609;-2296.60;PIX;2025-05-25
703866;60084;3473.97;cartão;10/10/2025
706513;57938;2380.25;PIX;04/11/2024
708209;107209;2623.81;pix;31/01/2025
711246;54034;559.15;pix;2024-09-28
713837;59578;655.88;PIX;24/02/2025
707956;62939;1252.67;PIX;2024-02-25
708916;50844;585.44;pix;2025-04-09
707195;50466;2863.28;cartão;27/12/2024
701953;64183;2635.84;cartão;2024-05-01
715634;67195;2832.77;pix;2025-06-30
715303;68122;3191.07;cartao;03/06/2026
704511;65791;3491.64;pix;08/05/2025
701634;69656;2352.08;Boleto;17/04/2024
709412;58741;1289.17;cartao;05/03/2024
715996;69486;1279.49;pix;2025-04-15
711204;55126;3475.32;boleto;2025-01-30
817953;56398;278.65;cartão;2025-12-30
707856;66020;2532.20;pix;23/02/2026
702392;69259;1032.00;cartao;09/11/2025
707556;54696;2216.84;boleto;2024-06-09
812647;54914;2256.95;Boleto;03/04/2024
705704;69064;1308.35;boleto;25/08/2024
702847;61179;2557.10;boleto;2025-02-25
713309;60661;475.57;Boleto;22/07/2025
702210;69593;1344.07;pix;19/03/2024
707691;61454;940.99;Boleto;21/03/2024
706667;54323;2978.72;pix;02/07/2025
716953;67208;409.18;PIX;2025-01-15
701775;54461;386.15;pix;2024-01-18
711515;110515;-1001.79;pix;08/02/2026
709572;50715;2404.29;cartao;02/05/2026
717982;50983;2411.04;Boleto;2026-03-27
716127;69686;1176.78;cartao;15/05/2026
708653;61954;797.20;cartão;2024-03-12
707063;54870;2519.46;PIX;2024-02-19
711651;64501;2616.49;boleto;2025-08-28
705391;64342;2714.01;pix;17/06/2024
713753;64380;2830.42;pix;27/09/2025
709133;69867;1110.62;boleto;2026-03-13
715118;53918;634.08;Boleto;2025-02-04
705548;51710;3444.52;cartao;15/04/2024
700815;57203;2467.08;pix;2024-05-14
706047;53374;477.34;boleto;2026-01-29
714820;66309;247.03;cartao;2024-03-29
700645;69814;1645.46;boleto;04/02/2024
712385;65150;1680.86;cartão;2024-06-16
708202;51844;1986.83;boleto;2024-01-29
701226;53815;1303.57;PIX;04/12/2024
708903;50578;2747.90;cartão;2026-06-15
712773;68770;992.05;pix;2025-03-16
702918;54647;2433.35;PIX;25/02/2024
716233;54111;2449.37;cartão;02/12/2025
713937;56604;2125.73;PIX;22/02/2026
708103;53232;3443.38;pix;05/12/2024
707903;60066;3479.38;cartão;2024-12-28
717949;65562;1978.25;cartão;28/08/2024
703180;64691;3491.09;boleto;2025-02-06
716881;56285;2295.49;pix;27/09/2025
702646;64749;710.18;cartão;2025-02-18
707451;62513;1219.57;cartao;2024-10-06
711032;50885;138.79;PIX;19/10/2025
709617;68147;2525.72;boleto;29/10/2024
707096;59893;3027.07;Boleto;14/06/2024
715481;56418;2423.52;PIX;20/04/2026
705786;55154;784.20;cartão;13/01/2024
703792;60065;566.34;boleto;08/11/2024
700851;55279;2372.10;boleto;2025-05-30
704607;62477;1373.32;Boleto;02/12/2024
708240;55272;442.54;PIX;15/08/2024
712580;56591;2382.90;cartão;29/01/2026
715376;63855;1053.95;pix;2025-11-21
706531;54678;87.39;cartão;26/05/2025
704420;61546;1823.23;pix;2026-04-26
704723;58334;2651.16;Boleto;03/07/2025
701606;54856;3254.11;pix;2025-10-18
711072;51896;1904.70;Boleto;23/01/2025
705610;61259;2177.99;pix;2025-10-08
711344;69498;1307.57;pix;2024-05-27
712184;60708;1154.16;PIX;18/12/2025
715570;68829;1673.32;pix;22/06/2024
716642;60266;2453.73;Boleto;2024-06-19
715797;59076;81.07;PIX;2026-03-22
711679;52552;744.60;cartao;2025-02-22
713905;58344;762.17;cartao;2024-04-26
707965;55428;586.79;PIX;19/04/2025
712520;68772;1079.24;PIX;23/01/2026
713057;62891;2056.96;boleto;12/06/2025
713465;55647;499.82;cartão;2024-12-21
717791;56547;2329.52;pix;2025-11-13
700853;69575;672.22;boleto;2024-08-10
708969;56706;1260.19;boleto;04/01/2026
701019;62323;2982.34;boleto;2025-10-03
714586;113586;2279.10;cartão;2024-12-01
708593;55183;2769.72;PIX;2026-06-06
706619;60487;3136.54;pix;10/04/2026
714972;63842;817.65;cartao;2025-09-10
717188;66432;2973.70;cartao;2026-02-22
704539;63006;2665.96;pix;24/03/2025
702155;53640;864.67;cartao;13/05/2025
709954;57901;1848.16;cartao;2024-03-06
713084;57583;1601.05;pix;2025-06-01
704287;60839;78.55;cartão;2024-09-29
704908;51373;1687.04;PIX;2025-02-16
712460;55949;2086.56;pix;2025-05-06
706738;65831;3129.31;Boleto;24/08/2024
709627;60854;2404.95;cartao;2026-05-13
708640;53622;-865.68;pix;03/10/2024
711550;59153;3495.17;cartao;2025-09-28
708050;57104;2837.03;boleto;2025-07-27
708926;56589;233.62;cartao;28/02/2025
705591;69289;505.37;boleto;09/05/2024
712519;51003;1657.32;PIX;2026-04-30
706041;60732;688.29;Boleto;02/06/2026
701071;53622;921.48;cartao;06/04/2026
711840;52245;2528.35;cartao;19/08/2024
706135;55916;23.90;boleto;08/04/2024
707126;56915;150.91;boleto;17/03/2026
703929;63946;3402.24;cartão;2026-01-28
714523;59610;2494.29;cartao;27/05/2026
716424;64287;-2157.56;pix;11/06/2025
702690;61170;3242.31;cartao;14/04/2025
713704;53446;1971.87;cartão;2025-12-24
706652;50640;1011.88;Boleto;2024-10-29
700263;61852;2002.81;PIX;27/08/2025
704509;58337;73.78;cartao;2024-05-06
708194;67113;625.87;boleto;24/11/2025
700235;59977;3008.95;Boleto;01/06/2024
709404;65150;166.84;cartao;02/12/2024
703766;66364;2933.73;PIX;01/06/2025
700947;52973;3113.11;pix;10/08/2024
715058;65085;3007.80;Boleto;2025-04-07
711157;66123;2202.05;boleto;2024-12-14
702831;56164;2143.08;cartao;2024-12-13
705033;52591;3456.44;boleto;22/04/2026
706924;51623;943.60;PIX;2025-07-21
716268;59785;684.46;cartão;06/05/2025
700808;68311;2522.67;pix;28/12/2024
711268;52670;2271.10;pix;23/01/2026
705085;61478;68.43;cartao;2025-11-16
709220;62194;2169.15;Boleto;2024-11-25
709057;64651;1790.14;Boleto;30/01/2024
717378;64866;290.25;cartao;20/05/2026
703437;50844;655.82;Boleto;2026-03-11
712433;65110;2228.46;boleto;01/10/2025
702240;58865;1075.91;boleto;2025-08-05
712809;53504;1706.68;PIX;2024-02-19
705475;104475;3081.20;cartao;17/05/2026
708929;53009;3039.37;Boleto;18/04/2024
711721;57061;3174.20;cartão;22/01/2024
811281;53823;1084.29;Boleto;17/06/2025
703496;56449;3029.17;boleto;06/05/2025
705485;56872;354.48;Boleto;04/01/2026
710214;53445;1290.87;pix;2024-06-11
705796;56651;3196.00;pix;2025-01-16
710351;57973;1745.89;pix;19/02/2024
711768;62629;3217.51;PIX;2025-06-01
714664;58326;1013.30;cartao;19/02/2025
705773;55802;558.10;Boleto;2024-07-01
708857;68522;688.24;boleto;2025-09-04
703408;50460;1755.69;cartão;2024-01-28
705510;59984;1019.66;PIX;27/02/2026
813739;54466;1490.86;pix;2026-06-16
712497;54180;-3429.80;PIX;12/03/2024
700546;54878;2459.53;pix;2026-06-07
712864;52462;1744.77;pix;27/05/2026
816424;64287;-2157.56;pix;11/06/2025
700049;55386;1194.56;PIX;2025-05-28
705539;55339;2157.90;pix;2026-05-17
709726;54927;1423.47;PIX;2024-11-01
712602;56728;2346.47;boleto;24/02/2026
702172;60518;605.12;cartao;29/08/2024
707049;58208;1181.02;boleto;03/06/2025
702965;58993;1503.65;boleto;20/08/2025
705379;62885;3051.40;cartao;11/01/2026
712875;68593;2936.61;PIX;31/07/2025
704945;52011;990.01;Boleto;2025-05-25
709718;51178;361.04;PIX;23/01/2026
712188;59215;1163.19;cartao;2024-11-18
717274;59196;3218.91;boleto;21/05/2024
709770;69904;272.78;Boleto;2025-06-07
714460;52239;2730.97;cartao;2026-05-16
709547;66059;3206.31;cartão;2025-01-23
717919;57261;1117.09;pix;2025-06-16
816339;65401;2374.89;pix;2024-08-07
706699;105699;1276.60;cartão;29/03/2026
700811;60939;520.39;boleto;2024-05-10
716421;69513;3193.75;boleto;28/05/2026
700349;68084;3103.53;cartao;2024-12-17
711462;66216;102.68;boleto;15/06/2024
709590;56636;-2717.64;boleto;2024-04-27
713418;62392;3114.29;cartão;2025-05-11
710679;109679;1606.63;boleto;24/07/2025
715248;56405;296.31;Boleto;2024-10-12
700880;53320;1754.79;pix;27/11/2024
706152;68684;2844.76;pix;2024-09-20
700345;53324;779.87;boleto;2024-09-21
702462;67421;304.33;boleto;14/11/2025
700917;60788;108.21;boleto;2025-10-12
701420;55329;459.17;cartão;2025-01-21
716632;115632;1150.31;Boleto;2024-09-21
704405;53651;545.82;boleto;12/02/2026
707341;64730;1998.95;cartao;20/10/2025
709319;58656;3128.95;cartao;2024-05-16
717036;69848;1666.60;cartão;2025-08-19
703798;51346;517.57;cartao;28/04/2026
703105;69577;1863.08;pix;2025-10-08
709165;61088;1595.70;Boleto;2025-12-29
714124;50793;658.93;cartao;2024-09-13
713544;112544;1783.32;Boleto;30/09/2024
814312;57661;3423.35;cartao;2024-10-06
701247;68893;-1426.24;PIX;02/06/2025
703122;53407;3059.93;cartão;08/02/2024
710350;60319;1624.01;boleto;10/01/2026
702445;58584;2677.05;boleto;02/10/2024
703580;63757;2965.97;Boleto;2025-09-14
702410;56233;2769.00;boleto;05/03/2026
704179;66232;268.84;PIX;28/02/2026
711437;65855;903.34;Boleto;2026-06-03
702255;56784;1524.73;cartao;2024-06-04
711833;63685;670.69;cartao;17/09/2024
715833;68744;3072.24;PIX;2024-05-18
701698;52648;334.26;boleto;03/10/2024
714952;63681;2395.93;cartao;25/12/2025
704495;55219;1438.68;PIX;25/01/2024
703156;102156;3019.62;cartao;2024-08-07
815633;55812;1067.98;Boleto;2025-09-04
708312;64038;440.65;boleto;27/05/2024
713042;59117;1040.50;cartao;2025-04-21
715565;54536;3312.88;PIX;28/03/2024
710186;58203;2875.83;cartão;23/07/2024
712696;61880;345.32;Boleto;08/03/2025
704558;63425;2592.12;Boleto;2024-04-23
701048;58729;439.66;Boleto;28/02/2026
715534;61493;1384.38;PIX;2024-01-02
705808;56134;623.37;boleto;2025-12-03
700511;54541;831.13;cartão;2026-06-17
704961;61876;3240.73;Boleto;2024-06-19
702319;59035;2482.64;cartão;2025-04-05
708573;67347;853.85;pix;2024-06-28
717836;116836;3034.60;cartão;2024-05-19
713638;54960;2445.86;cartao;27/11/2025
715969;57942;1925.28;PIX;04/10/2025
709076;59308;2742.29;Boleto;08/03/2025
705748;63495;1181.18;cartao;30/10/2024
701063;62531;1269.59;cartao;2024-11-23
717999;53284;1954.29;Boleto;11/04/2026
712550;52612;3103.95;boleto;2025-06-14
708834;50624;3023.86;cartão;06/02/2025
701339;61963;2487.02;pix;09/04/2025
716684;54275;454.46;Boleto;02/12/2025
714117;57760;2936.05;Boleto;03/03/2024
716779;56558;3379.81;pix;2025-10-26
703101;67770;84.28;boleto;2024-01-08
709383;58121;1615.92;cartao;2026-03-28
708562;58416;125.58;pix;16/02/2024
705556;53224;2957.39;boleto;07/06/2026
710919;67958;174.94;cartão;2025-01-15
706889;50570;2626.53;Boleto;2025-02-05
712666;59547;3421.30;PIX;2025-11-12
703027;53816;133.54;cartão;09/01/2026
704835;53492;2334.51;boleto;22/12/2024
702621;51531;699.52;cartão;2024-12-26
708459;65503;58.77;PIX;23/01/2024
709616;55350;1646.25;boleto;23/05/2025
705267;57651;3104.38;Boleto;15/06/2025
715962;53618;2951.66;boleto;09/01/2026
710097;62506;1454.22;boleto;07/05/2024
710154;51176;1966.59;cartao;15/01/2026
713545;65160;1448.95;cartão;2025-05-21
712882;55304;1056.08;PIX;2026-05-29
716496;54598;661.44;PIX;2025-11-12
709044;58692;-997.99;PIX;2025-07-30
708174;67214;661.15;PIX;14/06/2024
707130;64416;1683.57;boleto;21/02/2025
703801;66895;401.69;pix;23/06/2025
814405;62799;1298.94;pix;03/03/2025
703397;52127;2256.04;pix;06/03/2026
701750;53971;566.95;PIX;2025-01-07
708032;56502;2970.51;Boleto;24/02/2024
715471;50929;3248.38;boleto;09/07/2024
709659;65646;2319.46;cartão;01/02/2025
704631;66990;1414.04;PIX;2025-02-28
700459;56713;3371.01;cartão;16/12/2025
702145;59175;1301.11;pix;2025-04-18
710238;69870;2976.99;Boleto;2025-09-08
817116;58815;594.20;pix;2025-03-15
706662;67438;1661.84;boleto;2024-05-14
705573;60881;3120.41;pix;19/11/2024
712484;52882;969.55;pix;29/05/2025
706871;57900;1800.50;pix;10/02/2024
711161;55069;862.37;pix;25/02/2024
708572;56264;2932.56;cartao;2024-02-19
711215;55093;884.46;cartão;2024-04-23
717559;66922;2656.21;cartão;2024-09-21
705933;51663;3049.44;boleto;02/12/2024
709253;68779;295.91;Boleto;21/08/2024
805227;64733;2033.51;cartao;2025-11-11
702794;58770;3073.06;pix;2024-11-20
710645;59273;1477.47;boleto;15/08/2025
704176;62311;2137.19;boleto;2025-03-27
717090;64243;421.68;pix;05/01/2024
708228;50725;2935.14;cartão;12/01/2026
716825;64697;1364.53;cartao;10/03/2026
707974;55655;991.61;pix;05/12/2024
716730;60046;2161.93;Boleto;2024-06-06
701657;61055;1972.38;boleto;2026-06-16
700141;99141;3219.45;cartão;2025-05-28
710023;62897;1392.12;cartão;2026-03-06
717284;65479;1408.83;Boleto;2025-12-19
709881;62002;413.17;cartao;23/11/2024
702735;54755;-1749.75;cartão;2025-10-08
701184;52843;2206.48;cartao;2024-04-12
713092;69596;1618.01;cartão;2026-03-15
712969;64929;1736.06;pix;20/11/2025
716000;53957;2977.63;cartao;2024-03-03
716892;52303;1464.49;cartão;2024-12-17
704334;56434;2638.84;cartao;01/01/2026
702738;66469;2252.12;boleto;2026-04-15
708580;58468;1439.36;cartao;16/02/2026
715683;69757;3430.79;pix;21/04/2025
714078;61154;1815.40;boleto;2024-11-15
701891;56748;3105.30;PIX;2024-02-29
701677;63920;730.32;Boleto;2025-12-04
704392;63411;862.55;cartão;22/09/2025
701463;64113;115.81;boleto;28/05/2026
702844;59607;2016.97;PIX;17/02/2024
704030;103030;24.91;boleto;2024-07-10
712604;51341;2724.16;cartão;2024-01-15
705127;54509;1646.36;Boleto;12/09/2025
709577;60356;1910.56;cartao;2025-10-10
706207;68956;599.25;cartão;2025-06-15
711424;51426;371.25;PIX;2025-09-26
701548;55955;2631.96;cartão;19/01/2026
805558;52758;877.15;PIX;29/04/2026
711082;64871;3432.23;cartao;2025-11-05
711887;50178;2871.17;PIX;2026-01-30
717380;55924;555.87;cartao;2025-08-02
702024;53162;2354.59;cartao;2026-01-14
710785;61744;523.19;PIX;2026-02-12
714796;59028;1772.53;cartão;2024-08-25
708693;61963;1932.52;Boleto;22/06/2025
705822;55293;3387.44;pix;2024-01-11
702594;61127;1160.62;cartao;2025-10-06
710847;109847;3020.21;PIX;16/03/2024
704267;55607;3275.80;pix;13/04/2025
706838;56883;3106.77;cartão;13/09/2025
700849;59712;2487.32;boleto;28/01/2026
701589;52708;2081.44;boleto;2025-11-02
705903;53410;2256.26;pix;05/02/2026
705436;63641;467.05;Boleto;17/12/2024
707371;66393;302.19;PIX;19/08/2025
705373;52807;3394.76;cartão;02/01/2026
717832;55898;1622.57;cartao;01/03/2024
703155;62725;2695.33;pix;2025-05-11
714845;54626;3057.97;cartao;12/11/2025
700508;64027;1840.44;cartão;25/05/2024
712161;50192;903.60;boleto;03/07/2025
714620;54862;666.85;Boleto;12/02/2026
714290;52354;1324.82;cartao;11/08/2024
702578;61932;49.11;boleto;03/07/2024
704283;51819;1742.44;cartao;2024-01-28
701233;68817;551.99;cartao;2024-10-19
701154;60339;369.52;Boleto;02/01/2026
713082;63605;1144.76;cartao;2025-11-03
702628;64674;3204.26;Boleto;18/04/2026
712154;61034;2502.31;boleto;18/01/2024
800935;69110;3434.02;cartão;06/12/2025
704239;58146;432.12;cartão;2024-11-21
716847;115847;396.72;boleto;15/06/2025
710883;58532;2518.89;cartao;28/11/2024
706695;66318;2989.67;boleto;23/07/2024
714384;63631;1399.64;boleto;2024-03-29
715331;114331;390.57;Boleto;05/05/2026
707174;64330;3224.06;boleto;2024-08-11
717990;56372;282.63;cartao;21/01/2026
701296;54112;3420.51;cartão;2024-12-27
703810;69513;1833.21;PIX;2025-12-16
701007;52394;405.78;cartao;2025-01-09
714481;56046;1650.98;boleto;04/03/2024
707186;68161;150.24;pix;29/12/2025
715438;57905;1121.89;cartao;2026-03-04
711092;53004;401.28;PIX;2025-08-15
704926;59130;2465.67;PIX;2025-04-12
703536;67598;3102.05;cartão;2024-08-30
710070;59838;2885.16;PIX;12/10/2025
709010;66092;2464.63;boleto;2025-12-11
703470;69269;157.25;boleto;2025-05-20
715042;66695;2230.63;PIX;2024-03-16
712780;54835;2797.80;Boleto;25/11/2024
717646;50040;938.38;cartao;2024-04-06
709169;57090;2074.39;cartão;21/02/2026
708295;67580;3244.17;cartao;19/03/2026
707943;61995;2473.67;PIX;2024-03-31
706515;60172;1714.76;cartão;19/06/2024
715888;63876;2260.16;cartão;2024-11-05
714975;67723;925.90;PIX;2025-07-12
710416;55389;983.73;Boleto;17/08/2024
712195;52167;3186.30;Boleto;2025-08-01
712883;53855;1411.51;cartão;2024-10-06
707182;65359;3020.66;boleto;05/08/2025
705676;67262;1664.30;Boleto;14/04/2026
704068;54069;3123.53;PIX;2024-07-26
808085;65822;1399.85;boleto;2025-10-13
